,Adj Close,Close,High,Low,Open,Volume
2015-01-02,74.632126,79.970001,92.370003,78.809998,91.769997,8906100.0
2015-02-02,77.366554,82.900002,85.809998,79.489998,80.080002,6004600.0
2015-03-02,74.688118,80.029999,83.790001,78.190002,82.900002,5910900.0
2015-04-01,81.752884,86.879997,87.919998,79.389999,80.029999,6361800.0
2015-05-01,80.28495,85.32,89.620003,85.110001,87.690002,4594600.0
2015-06-01,79.814453,84.82,88.809998,84.699997,86.059998,3678100.0
2015-07-01,74.672951,78.629997,85.449997,74.769997,85.389999,6834500.0
2015-08-03,72.593163,76.440002,80.309998,70.230003,78.419998,7762100.0
2015-09-01,62.070763,65.360001,76.160004,62.990002,74.5,8625800.0
2015-10-01,70.091438,72.989998,73.279999,63.099998,65.629997,7498600.0
2015-11-02,69.764946,72.650002,75.93,68.410004,73.0,5421600.0
2015-12-01,65.261192,67.959999,72.639999,64.099998,72.330002,6602500.0
2016-01-04,60.516666,62.240002,68.440002,56.360001,66.879997,9558700.0
2016-02-01,60.963928,62.700001,63.080002,61.380001,61.970001,11911400.0
2016-03-01,74.420715,76.540001,77.25,67.339996,68.440002,6652200.0
2016-04-01,76.304871,77.720001,80.889999,73.699997,75.650002,6165800.0
2016-05-02,71.189735,72.510002,78.07,69.040001,77.349998,5530400.0
2016-06-01,74.429649,75.809998,78.699997,70.529999,71.980003,5032600.0
2016-07-01,82.035851,82.760002,84.290001,73.459999,75.379997,5407000.0
2016-08-01,81.232933,81.949997,84.730003,80.919998,82.760002,3416500.0
2016-09-01,87.993256,88.769997,88.980003,79.93,81.589996,5027400.0
2016-10-03,83.459999,83.459999,89.870003,82.709999,88.230003,5249300.0
2016-11-01,95.809998,95.809998,96.440002,80.330002,83.470001,6070400.0
